Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
23.0,1049.0350825333883,956,962.9354538374625,960.8346798151844,1.25,4.9925,0,0.08000244148075808
23.03,1049.3028483871876,953,962.9264640965677,960.8420000327703,0.0,4.995,0,0.08000244148075808
23.06,1049.5969413393223,952,962.9463699514065,960.8080958671094,0.0,4.9925,0,0.08000244148075808
23.1,1049.6373951733494,965,962.9422603555688,960.7546711212194,-1.25,4.99375,0,0.08000244148075808
23.13,1049.61877356721,967,962.9314726664949,960.8590805404706,-1.25,4.99375,0,0.08000244148075808
23.16,1049.5356826763668,961,962.8574999414164,960.8466233280877,0.0,4.9925,0,0.08000244148075808
23.19,1049.5997666864607,959,962.8365666876182,960.7354073907303,0.0,4.9925,0,0.08000244148075808
23.23,1049.6391931215285,957,962.9429024799184,960.8199109551427,1.25,4.9925,0,0.08000244148075808
23.26,1049.727292582299,956,962.7936727810624,960.8285154214278,0.0,4.9925,0,0.08000244148075808
23.29,1049.578062883443,951,962.9009075474521,960.8511181985351,0.0,4.99375,0,0.08000244148075808
23.33,1049.7392360952022,958,962.8375940865776,960.8449538047786,-1.25,4.99375,10,0.08000244148075808
23.36,1049.7846984991565,965,962.9607535368384,960.7277018985346,-1.25,4.9925,0,0.08000244148075808
23.4,1050.097027782821,970,962.9173459308029,960.9344659391182,0.0,4.9925,0,0.08000244148075808
23.43,1050.1037058760571,967,962.8691866045799,960.8816833175779,0.0,4.9925,0,0.08000244148075808
23.46,1050.0231834826125,970,962.9642210083264,960.894012105091,-1.25,4.995,0,0.08000244148075808
23.49,1049.9427895140377,970,962.9042465940702,960.9113494625312,1.25,4.9925,0,0.08000244148075808
23.53,1049.9945447366185,958,962.8444006046839,960.7669999087325,-1.25,4.99375,0,0.08000244148075808
23.56,1050.0538770265252,956,962.8747088739868,960.8420000327703,0.0,4.99375,0,0.08000244148075808
23.59,1050.1087144459843,956,962.8431163559845,960.8047568204912,-1.25,4.99125,0,0.08000244148075808
23.62,1050.3365401652363,964,962.9665326559851,960.7696968310009,0.0,4.9925,0,0.08000244148075808
23.66,1050.3221565798044,969,962.8574999414164,960.8908014833428,0.0,4.99375,0,0.08000244148075808
23.69,1050.5230130763714,964,962.9109246873064,960.8134897116463,0.0,4.99375,0,0.08000244148075808
23.72,1050.4653503097736,955,962.9906765315316,960.8860497631555,-2.5,4.99375,0,0.08000244148075808
23.75,1050.4799907449456,955,962.9140068841847,960.8752620740815,0.0,4.99375,0,0.08000244148075808
23.79,1050.502465097183,951,962.8659759828317,960.8079674422394,0.0,4.9925,0,0.08000244148075808
23.82,1050.4611122890663,968,962.9870806351736,960.7337378674212,1.25,4.99375,0,0.08000244148075808
23.85,1050.4243827762668,961,962.9521490705532,960.7777875978064,-1.25,4.99375,0,0.08000244148075808
23.88,1050.6541348685676,956,962.9201712779412,960.8276164473384,0.0,4.99375,0,0.08000244148075808
23.92,1050.6682616042597,967,962.8898630086383,960.8628048616986,0.0,4.9925,0,0.08000244148075808
23.95,1050.910856183553,969,962.9547175679518,960.846109628608,-1.25,4.9925,0,0.08000244148075808
23.98,1050.917919551399,968,962.8881934853291,960.8201678048825,1.25,4.99375,0,0.08000244148075808
24.02,1050.9292209399528,953,962.8704708532791,960.8002619500437,1.25,4.99375,0,0.08000244148075808
24.05,1050.891464028194,967,962.8007361489084,960.6894312872961,-1.25,4.9925,0,0.08000244148075808
24.09,1050.8172344533757,961,962.9028339205009,960.6711949557664,-1.25,4.99375,0,0.08000244148075808
24.12,1050.9668494268417,960,962.8580136408962,960.783823566693,0.0,4.99375,0,0.08000244148075808
24.15,1050.9225428467166,954,962.8206420037471,960.6782583236123,0.0,4.99375,0,0.08000244148075808
24.18,1051.159743581473,961,962.9146490085343,960.8249195250698,0.0,4.99125,0,0.08000244148075808
24.21,1051.1390671774147,955,962.9643494331964,960.8685839808453,0.0,4.995,0,0.08000244148075808
24.25,1051.34313429573,954,962.9811730911568,960.8231215768908,0.0,4.9925,10,0.08000244148075808
24.28,1051.32528323881,961,962.9235103245594,960.8052705199709,0.0,4.99375,0,0.08000244148075808
24.31,1051.3085880057195,950,962.9737244487011,960.7135751628425,1.25,4.99375,0,0.08000244148075808
24.34,1051.3102575290284,965,962.8860102625405,960.8247911002,0.0,4.9925,0,0.08000244148075808
